time_s,rate,efficiency,radius,thiele,mass
1171.0780718714582,25626.954680426294,0.9999534324825391,3.9381168264522905e-06,0.008807996974516102,5.882624286343558e-10
1172.0781385425696,25619.267786802433,0.9999534575351574,3.939051858105929e-06,0.008805629423573231,5.886816508755998e-10
1173.078205213681,25611.583198308777,0.9999534825610523,3.939986165797842e-06,0.008803263567647159,5.891007473696742e-10
1174.0782718847925,25603.900914322534,0.9999535075633122,3.940919750536459e-06,0.008800899403890108,5.89519718154289e-10
1175.0783385559037,25596.220934094716,0.9999535325408856,3.941852613327963e-06,0.008798536929461809,5.899385632671418e-10
1176.078405227015,25588.54325698853,0.9999535574948062,3.942784755176302e-06,0.008796176141529473,5.903572827459198e-10
1177.0784718981265,25580.86788226638,0.999953582422565,3.9437161770831945e-06,0.00879381703726775,5.907758766282983e-10
1178.078538569238,25573.194809287423,0.9999536073266162,3.944646880048135e-06,0.008791459613858727,5.91194344951942e-10
1179.0786052403494,25565.52403730535,0.9999536322059117,3.945576865068401e-06,0.008789103868491886,5.916126877545032e-10
1180.0786719114608,25557.855565701047,0.9999536570621508,3.94650613313906e-06,0.008786749798364078,5.920309050736244e-10
1181.0787385825722,25550.18939370288,0.9999536818929983,3.94743468525298e-06,0.00878439740067951,5.924489969469353e-10
1182.0788052536836,25542.525520713043,0.9999537067000488,3.94836252240083e-06,0.008782046672649705,5.928669634120559e-10
1183.078871924795,25534.863945986977,0.9999537314814688,3.9492896455710925e-06,0.008779697611493479,5.932848045065938e-10
1184.0789385959065,25527.20466884061,0.9999537562405432,3.950216055750066e-06,0.008777350214436926,5.937025202681458e-10
1185.079005267018,25519.547688578226,0.9999537809743185,3.951141753921872e-06,0.008775004478713386,5.941201107342968e-10
1186.0790719381293,25511.893004548303,0.9999538056838682,3.952066741068466e-06,0.00877266040156341,5.945375759426216e-10
1187.0791386092405,25504.240616032093,0.9999538303691916,3.952991018169638e-06,0.008770317980234754,5.949549159306828e-10
1188.079205280352,25496.590522347673,0.9999538550320866,3.953914586203025e-06,0.008767977211982341,5.95372130736032e-10
1189.0792719514634,25488.942722825428,0.9999538796693181,3.954837446144114e-06,0.008765638094068237,5.957892203962099e-10
1190.0793386225748,25481.297216770592,0.9999539042823443,3.955759598966247e-06,0.008763300623761626,5.962061849487457e-10
1191.0794052936862,25473.654003484113,0.9999539288727779,3.956681045640635e-06,0.008760964798338794,5.966230244311574e-10
1192.0794719647977,25466.01308226742,0.9999539534383931,3.9576017871363535e-06,0.008758630615083097,5.970397388809512e-10
1193.079538635909,25458.37445248968,0.9999539779811594,3.9585218244203594e-06,0.008756298071284937,5.974563283356233e-10
1194.0796053070205,25450.73811339935,0.9999540024986746,3.9594411584574894e-06,0.008753967164241738,5.978727928326574e-10
1195.079671978132,25443.104064347357,0.9999540269933541,3.9603597902104736e-06,0.008751637891257916,5.982891324095268e-10
1196.0797386492434,25435.472304653533,0.9999540514649966,3.961277720639935e-06,0.008749310249644874,5.987053471036935e-10
1197.0798053203548,25427.842833596344,0.999954075912525,3.962194950704402e-06,0.008746984236720955,5.991214369526077e-10
1198.0798719914662,25420.215650538255,0.9999541003357256,3.963111481360311e-06,0.00874465984981143,5.99537401993709e-10
1199.0799386625774,25412.590754736444,0.9999541247352723,3.9640273135620105e-06,0.008742337086248476,5.999532422644254e-10
1200.0800053336889,25404.968145573344,0.9999541491121777,3.964942448261776e-06,0.00874001594337114,6.003689578021742e-10
1201.0800720048003,25397.34782231592,0.9999541734655005,3.965856886409808e-06,0.008737696418525336,6.00784548644361e-10
1202.0801386759117,25389.729784288185,0.9999541977940936,3.9667706289542415e-06,0.008735378509063797,6.012000148283802e-10
1203.0802053470231,25382.11403083166,0.9999542221000928,3.967683676841151e-06,0.008733062212346068,6.016153563916156e-10
1204.0802720181346,25374.500561197623,0.9999542463837381,3.968596031014559e-06,0.008730747525738486,6.020305733714387e-10
1205.080338689246,25366.889374822636,0.9999542706428115,3.9695076924164414e-06,0.008728434446614136,6.024456658052116e-10
1206.0804053603574,25359.280470882986,0.9999542948796003,3.970418661986731e-06,0.00872612297235285,6.02860633730283e-10
1207.0804720314688,25351.673848783612,0.9999543190928115,3.971328940663325e-06,0.008723813100341175,6.032754771839921e-10
1208.0805387025803,25344.06950781432,0.9999543432816423,3.972238529382097e-06,0.008721504827972345,6.036901962036661e-10
1209.0806053736917,25336.46744729247,0.9999543674487105,3.973147429076891e-06,0.008719198152646266,6.041047908266215e-10
1210.0806720448031,25328.86766652866,0.9999543915913577,3.974055640679539e-06,0.008716893071769495,6.04519261090163e-10
1211.0807387159143,25321.270164871217,0.9999544157121274,3.974963165119862e-06,0.008714589582755203,6.049336070315849e-10
1212.0808053870257,25313.674941586305,0.9999544398089079,3.975870003325675e-06,0.008712287683023168,6.053478286881695e-10
1213.0808720581372,25306.08199604387,0.9999544638836642,3.976776156222795e-06,0.008709987369999752,6.057619260971889e-10
1214.0809387292486,25298.49132754399,0.9999544879349026,3.977681624735047e-06,0.008707688641117862,6.061758992959034e-10
1215.08100540036,25290.90293539014,0.9999545119635059,3.978586409784269e-06,0.008705391493816949,6.065897483215621e-10
1216.0810720714715,25283.31681889336,0.9999545359686765,3.979490512290319e-06,0.00870309592554297,6.07003473211403e-10
1217.0811387425829,25275.732977407584,0.9999545599520402,3.980393933171078e-06,0.008700801933748373,6.074170740026533e-10
1218.0812054136943,25268.151410229777,0.9999545839106485,3.98129667334246e-06,0.008698509515892076,6.078305507325287e-10
1219.0812720848057,25260.572116691495,0.9999546078486978,3.982198733718418e-06,0.008696218669439445,6.082439034382342e-10
1220.0813387559172,25252.995096093226,0.9999546317635098,3.983100115210943e-06,0.008693929391862266,6.08657132156963e-10
1221.0814054270286,25245.420347770916,0.9999546556543157,3.984000818730079e-06,0.008691641680638728,6.090702369258976e-10
1222.08147209814,25237.84787103967,0.999954679524051,3.984900845183924e-06,0.0086893555332534,6.094832177822094e-10
1223.0815387692512,25230.277665214664,0.9999547033699825,3.985800195478633e-06,0.008687070947197215,6.098960747630584e-10
1224.0816054403626,25222.709729581708,0.9999547271937016,3.986698870518428e-06,0.008684787919967438,6.10308807905593e-10
1225.081672111474,25215.14406353904,0.999954750994686,3.987596871205606e-06,0.008682506449067663,6.107214172469518e-10
1226.0817387825855,25207.58066636375,0.9999547747738493,3.98849419844054e-06,0.008680226532007757,6.111339028242615e-10
1227.081805453697,25200.019537366246,0.9999547985300193,3.989390853121683e-06,0.008677948166303883,6.115462646746376e-10
1228.0818721248083,25192.460675875143,0.9999548222640843,3.990286836145581e-06,0.008675671349478442,6.119585028351847e-10
1229.0819387959198,25184.90408123338,0.9999548459760605,3.991182148406873e-06,0.008673396079060081,6.123706173429962e-10
1230.0820054670312,25177.34975271644,0.9999548696657063,3.9920767907982965e-06,0.008671122352583646,6.127826082351542e-10
1231.0820721381426,25169.797689710238,0.9999548933325312,3.992970764210697e-06,0.008668850167590177,6.131944755487304e-10
1232.082138809254,25162.247891466082,0.9999549169764084,3.993864069533031e-06,0.00866657952162689,6.136062193207843e-10
1233.0822054803655,25154.700357317306,0.9999549405999665,3.994756707652369e-06,0.008664310412247137,6.140178395883647e-10
1234.082272151477,25147.155086686198,0.9999549641991209,3.9956486794539084e-06,0.008662042837010412,6.144293363885107e-10
1235.082338822588,25139.612078768474,0.999954987777915,3.996539985820972e-06,0.00865977679348231,6.148407097582483e-10
1236.0824054936995,25132.071332922118,0.9999550113343045,3.997430627635015e-06,0.008657512279234517,6.152519597345931e-10
1237.082472164811,25124.532848485043,0.9999550348678864,3.998320605775634e-06,0.008655249291844776,6.156630863545497e-10
1238.0825388359224,25116.996624794254,0.9999550583799132,3.999209921120568e-06,0.008652987828896891,6.160740896551121e-10
1239.0826055070338,25109.462661169633,0.9999550818697546,4.000098574545707e-06,0.008650727887980686,6.164849696732628e-10
1240.0826721781452,25101.930956884993,0.9999551053378825,4.000986566925096e-06,0.00864846946669199,6.168957264459727e-10
1241.0827388492567,25094.40151131428,0.9999551287840999,4.0018738991309395e-06,0.008646212562632627,6.173063600102025e-10
1242.082805520368,25086.87432376685,0.9999551522081616,4.002760572033609e-06,0.008643957173410379,6.177168704029013e-10
1243.0828721914795,25079.349393556076,0.99995517561038,4.003646586501649e-06,0.008641703296638974,6.181272576610072e-10
1244.082938862591,25071.82672002066,0.9999551989910501,4.0045319434017756e-06,0.00863945092993808,6.185375218214476e-10
1245.0830055337024,25064.306302486126,0.999955222349865,4.005416643598893e-06,0.008637200070933264,6.189476629211385e-10
1246.0830722048138,25056.788140258308,0.9999552456865396,4.006300687956089e-06,0.008634950717255977,6.193576809969849e-10
1247.083138875925,25049.272232695414,0.9999552690026078,4.007184077334646e-06,0.008632702866543551,6.197675760858809e-10
1248.0832055470364,25041.758579071873,0.9999552922960703,4.008066812594042e-06,0.008630456516439157,6.201773482247091e-10
1249.0832722181478,25034.247178779704,0.99995531556858,4.00894889459196e-06,0.008628211664591798,6.20586997450342e-10
1250.0833388892593,25026.738031080065,0.9999553388188785,4.009830324184291e-06,0.008625968308656291,6.2099652379964e-10
1251.0834055603707,25019.23113531305,0.9999553620464052,4.010711102225137e-06,0.008623726446293244,6.214059273094527e-10
1252.0834722314821,25011.7264908085,0.9999553852549192,4.011591229566823e-06,0.008621486075169035,6.218152080166188e-10
1253.0835389025935,25004.22409692341,0.9999554084411072,4.012470707059894e-06,0.008619247192955799,6.222243659579664e-10
1254.083605573705,24996.72395295178,0.9999554316054071,4.013349535553127e-06,0.008617009797331404,6.226334011703121e-10
1255.0836722448164,24989.22605821836,0.9999554547490264,4.014227715893531e-06,0.008614773885979433,6.230423136904613e-10
1256.0837389159278,24981.730412085028,0.9999554778697417,4.015105248926356e-06,0.008612539456589165,6.234511035552093e-10
1257.0838055870393,24974.237013838025,0.9999555009703496,4.015982135495095e-06,0.00861030650685556,6.238597708013393e-10
1258.0838722581507,24966.745862797787,0.9999555240496444,4.01685837644149e-06,0.008608075034479237,6.242683154656238e-10
1259.0839389292619,24959.256958330287,0.9999555471072503,4.0177339726055384e-06,0.008605845037166457,6.246767375848245e-10
1260.0840056003733,24951.7702997343,0.9999555701442499,4.018608924825498e-06,0.008603616512629104,6.25085037195692e-10
1261.0840722714847,24944.28588636154,0.9999555931589678,4.019483233937888e-06,0.008601389458584664,6.25493214334966e-10
1262.0841389425962,24936.80371750734,0.9999556161536407,4.0203569007775e-06,0.008599163872756208,6.259012690393749e-10
1263.0842056137076,24929.323792499727,0.9999556391265632,4.0212299261773976e-06,0.008596939752872373,6.263092013456361e-10
1264.084272284819,24921.846110719373,0.9999556620793687,4.022102310968928e-06,0.008594717096667362,6.267170112904565e-10
1265.0843389559304,24914.37067144243,0.9999556850091751,4.022974055981718e-06,0.008592495901880885,6.271246989105315e-10
1266.0844056270419,24906.897473999925,0.9999557079195072,4.0238451620436845e-06,0.008590276166258183,6.275322642425456e-10
1267.0844722981533,24899.4265177492,0.9999557308093999,4.024715629981042e-06,0.008588057887549985,6.279397073231726e-10
1268.0845389692647,24891.9578020409,0.9999557536770439,4.025585460618302e-06,0.0085858410635125,6.283470281890756e-10
1269.0846056403761,24884.491326123014,0.9999557765240675,4.026454654778278e-06,0.008583625691907397,6.287542268769058e-10
1270.0846723114876,24877.02708937157,0.9999557993500701,4.027323213282095e-06,0.008581411770501786,6.291613034233037e-10
1271.0847389825988,24869.565091123473,0.9999558221550782,4.02819113694919e-06,0.0085791992970682,6.295682578648993e-10
1272.0848056537102,24862.105330689188,0.9999558449407798,4.029058426597319e-06,0.008576988269384585,6.299750902383111e-10
1273.0848723248216,24854.647807391735,0.9999558677032147,4.02992508304256e-06,0.008574778685234269,6.303818005801466e-10
1274.084938995933,24847.19252059641,0.9999558904468313,4.030791107099321e-06,0.008572570542405957,6.30788388927003e-10
1275.0850056670445,24839.739469599404,0.9999559131698526,4.031656499580342e-06,0.008570363838693704,6.311948553154659e-10
1276.085072338156,24832.288653754476,0.999955935871609,4.032521261296699e-06,0.008568158571896904,6.316011997821102e-10
1277.0851390092673,24824.840072379786,0.999955958552562,4.033385393057814e-06,0.008565954739820279,6.320074223634999e-10
1278.0852056803787,24817.39372482131,0.9999559812124849,4.034248895671453e-06,0.00856375234027384,6.324135230961881e-10
1279.0852723514902,24809.949610408425,0.999956003852312,4.035111769943732e-06,0.008561551371072895,6.328195020167169e-10
1280.0853390226016,24802.507728408844,0.999956026472323,4.035974016679127e-06,0.00855935183003801,6.332253591616168e-10
1281.085405693713,24795.068078253982,0.9999560490715296,4.036835636680473e-06,0.008557153714995014,6.336310945674085e-10
1282.0854723648245,24787.630659213286,0.9999560716495441,4.037696630748972e-06,0.00855495702377496,6.340367082706009e-10
1283.0855390359359,24780.195470634815,0.9999560942072006,4.038556999684193e-06,0.008552761754214131,6.344422003076925e-10
1284.085605707047,24772.762511845314,0.9999561167447323,4.0394167442840826e-06,0.008550567904154002,6.348475707151704e-10
1285.0856723781585,24765.331782164485,0.9999561392617855,4.040275865344967e-06,0.008548375471441237,6.352528195295108e-10
1286.08573904927,24757.90328097814,0.9999561617586634,4.041134363661555e-06,0.008546184453927663,6.356579467871799e-10
1287.0858057203814,24750.477007539164,0.9999561842363401,4.041992240026944e-06,0.008543994849470266,6.360629525246313e-10
1288.0858723914928,24743.052961244583,0.9999562066921591,4.042849495232626e-06,0.008541806655931157,6.364678367783092e-10
1289.0859390626042,24735.631141424707,0.999956229127867,4.04370613006849e-06,0.008539619871177581,6.368725995846466e-10
1290.0860057337156,24728.211547346506,0.9999562515440852,4.044562145322825e-06,0.008537434493081864,6.372772409800644e-10
1291.086072404827,24720.79417841686,0.9999562739396829,4.045417541782329e-06,0.008535250519521437,6.37681761000974e-10
1292.0861390759385,24713.379033916808,0.9999562963161437,4.04627232023211e-06,0.008533067948378787,6.380861596837751e-10
1293.08620574705,24705.96611325412,0.9999563186707476,4.047126481455694e-06,0.008530886777541467,6.384904370648576e-10
1294.0862724181613,24698.555415703937,0.9999563410071434,4.047980026235024e-06,0.008528707004902051,6.388945931805993e-10
1295.0863390892728,24691.146940584847,0.9999563633216997,4.048832955350469e-06,0.008526528628358152,6.392986280673673e-10
1296.086405760384,24683.740687250014,0.9999563856178056,4.0496852695808225e-06,0.008524351645812374,6.397025417615177e-10
1297.0864724314954,24676.336655063697,0.9999564078928328,4.0505369697033204e-06,0.00852217605517232,6.401063342993965e-10
1298.0865391026068,24668.934843340627,0.9999564301487267,4.051388056493628e-06,0.008520001854350564,6.405100057173383e-10
1299.0866057737182,24661.535251387275,0.9999564523839255,4.052238530725855e-06,0.00851782904126463,6.409135560516664e-10
1300.0866724448297,24654.13787858013,0.9999564745996018,4.053088393172559e-06,0.008515657613836996,6.41316985338694e-10
1301.086739115941,24646.742724250584,0.9999564967959418,4.053937644604748e-06,0.00851348756999506,6.417202936147232e-10
1302.0868057870525,24639.34978770452,0.999956518971532,4.054786285791882e-06,0.008511318907671128,6.421234809160449e-10
1303.086872458164,24631.959068323245,0.9999565411277384,4.055634317501884e-06,0.008509151624802412,6.425265472789396e-10
1304.0869391292754,24624.570565362523,0.9999565632649855,4.056481740501137e-06,0.00850698571933099,6.42929492739676e-10
1305.0870058003868,24617.18427823578,0.9999565853808777,4.057328555554496e-06,0.008504821189203818,6.43332317334513e-10
1306.0870724714982,24609.80020626042,0.9999566074783584,4.0581747634252855e-06,0.008502658032372688,6.437350210996984e-10
1307.0871391426097,24602.418348766223,0.9999566295557031,4.059020364875307e-06,0.00850049624679423,6.441376040714689e-10
1308.0872058137209,24595.03870508614,0.9999566516134223,4.059865360664841e-06,0.0084983358304299,6.445400662860503e-10
1309.0872724848323,24587.66127455434,0.9999566736523987,4.060709751552655e-06,0.008496176781245946,6.449424077796576e-10
1310.0873391559437,24580.28605652587,0.999956695670758,4.061553538296006e-06,0.008494019097213416,6.453446285884953e-10
1311.0874058270551,24572.913050312418,0.9999567176701659,4.062396721650641e-06,0.00849186277630812,6.457467287487564e-10
1312.0874724981666,24565.542255273216,0.9999567396501866,4.063239302370807e-06,0.008489707816510627,6.461487082966238e-10
1313.087539169278,24558.173670746288,0.9999567616095474,4.064081281209252e-06,0.008487554215806258,6.465505672682692e-10
1314.0876058403894,24550.80729606806,0.9999567835518246,4.06492265891723e-06,0.008485401972185058,6.469523056998535e-10
1315.0876725115008,24543.443130544703,0.9999568054722282,4.065763436244502e-06,0.008483251083641783,6.473539236275264e-10
1316.0877391826123,24536.081173559684,0.9999568273746265,4.066603613939347e-06,0.008481101548175884,6.477554210874274e-10
1317.0878058537237,24528.721424405634,0.9999568492570601,4.067443192748559e-06,0.008478953363791513,6.481567981156845e-10
1318.0878725248351,24521.3638824883,0.9999568711205902,4.068282173417456e-06,0.00847680652849747,6.485580547484159e-10
