time_s,polymerization_rate,efficiency,particle_radius_m,thiele_modulus,polymer_mass_g
7223.481565437696,3206.4175697467376,0.9999942613516054,5.1968159933985475e-06,0.003092610128299777,1.3520106494440953e-09
7224.481632108807,3205.4557303846805,0.9999942631527865,5.1968831903221025e-06,0.0030921262427185095,1.3520631020882023e-09
7225.481698779919,3204.4941795158684,0.9999942649437149,5.1969503653514626e-06,0.0030916424396218345,1.3521155389979208e-09
7226.481765451031,3203.5329171303138,0.9999942667417743,5.197017518494351e-06,0.0030911587189921723,1.3521679601779715e-09
7227.481832122142,3202.5719431133675,0.9999942685316813,5.197084649758486e-06,0.003090675080811944,1.3522203656330732e-09
7228.481898793253,3201.6112573292694,0.999994270330717,5.197151759151583e-06,0.0030901915250635794,1.3522727553679422e-09
7229.481965464364,3200.6508597257134,0.9999942721299911,5.197218846681354e-06,0.003089708051729514,1.3523251293872943e-09
7230.4820321354755,3199.690750229324,0.9999942739205377,5.19728591235551e-06,0.0030892246607921855,1.352377487695844e-09
7231.482098806588,3198.730928703786,0.9999942756998492,5.197352956181753e-06,0.0030887413522340417,1.3524298302983034e-09
7232.482165477699,3197.771395138128,0.9999942774980642,5.19741997816779e-06,0.003088258126037536,1.3524821571993848e-09
7233.48223214881,3196.812149395684,0.9999942792864008,5.19748697832132e-06,0.003087774982185123,1.3525344684037978e-09
7234.482298819921,3195.85319140238,0.9999942810818074,5.19755395665004e-06,0.0030872919206592644,1.352586763916251e-09
7235.482365491033,3194.8945210211496,0.9999942828749864,5.197620913161641e-06,0.0030868089414424317,1.3526390437414509e-09
7236.4824321621445,3193.936138261306,0.9999942846500045,5.197687847863817e-06,0.003086326044517098,1.3526913078841037e-09
7237.482498833256,3192.9780429645134,0.9999942864433105,5.197754760764252e-06,0.003085843229865742,1.3527435563489137e-09
7238.482565504367,3192.020235097875,0.999994288232296,5.197821651870634e-06,0.0030853604974708485,1.352795789140584e-09
7239.482632175479,3191.062714544565,0.9999942900205103,5.197888521190643e-06,0.0030848778473149085,1.3528480062638162e-09
7240.48269884659,3190.1054812085104,0.9999942917983093,5.1979553687319575e-06,0.0030843952793804187,1.3529002077233101e-09
