label,time_s,polymerization_rate,efficiency,particle_radius_m,thiele_modulus,polymer_mass_g
kp=250,2801.186745783052,6041.644397251963,0.9999749267186406,4.483105698576995e-06,0.006464050941905135,4.339583664590903e-10
kp=250,2802.186812454164,6039.832111875093,0.9999749361425331,4.483445953052724e-06,0.006462835962454215,4.3405719957078377e-10
kp=250,2803.186879125275,6038.020370102995,0.99997494556509,4.483786053850187e-06,0.006461621340809221,4.341560030359451e-10
kp=250,2804.1869457963867,6036.209171776478,0.9999749549845564,4.484126001066003e-06,0.006460407076756536,4.3425477686346695e-10
kp=250,2805.187012467498,6034.398516708256,0.9999749643959409,4.484465794796699e-06,0.006459193170082749,4.34353521062239e-10
kp=250,2806.1870791386095,6032.588404751939,0.9999749738024429,4.4848054351387145e-06,0.006457979620574683,4.344522356411485e-10
kp=250,2807.1871458097207,6030.778835741647,0.9999749832068897,4.485144922188401e-06,0.006456766428019385,4.345509206090799e-10
kp=250,2808.187212480832,6028.969809509297,0.9999749926060125,4.48548425604202e-06,0.0064555535922041106,4.3464957597491503e-10
kp=250,2809.1872791519436,6027.161325884566,0.9999750020004537,4.4858234367957445e-06,0.006454341112916345,4.3474820174753285e-10
kp=250,2810.187345823055,6025.353384729477,0.9999750113904823,4.486162464545663e-06,0.00645312898994379,4.3484679793581014e-10
kp=250,2811.1874124941664,6023.545985869311,0.9999750207759937,4.486501339387773e-06,0.006451917223074363,4.3494536454862074e-10
kp=250,2812.1874791652776,6021.739129135724,0.9999750301579372,4.486840061417984e-06,0.00645070581209621,4.3504390159483574e-10
kp=250,2813.1875458363893,6019.932814358198,0.999975039532584,4.4871786307321175e-06,0.006449494756797685,4.351424090833235e-10
kp=250,2814.1876125075005,6018.127041407234,0.9999750489044399,4.48751704742591e-06,0.0064482840569673764,4.3524088702295027e-10
kp=250,2815.187679178612,6016.321810081962,0.9999750582733411,4.487855311595005e-06,0.0064470737123940676,4.353393354225789e-10
kp=250,2816.1877458497233,6014.517120239824,0.999975067635859,4.488193423334964e-06,0.0064458637228667825,4.3543775429107e-10
kp=250,2817.187812520835,6012.712971718805,0.9999750769939494,4.48853138274126e-06,0.006444654088174753,4.3553614363728153e-10
kp=250,2818.187879191946,6010.909364363344,0.999975086349199,4.488869189909277e-06,0.006443444808107426,4.3563450347006885e-10
kp=250,2819.187945863058,6009.106297972378,0.9999750956970561,4.48920684493431e-06,0.006442235882454469,4.3573283379828407e-10
kp=250,2820.188012534169,6007.303772446596,0.9999751050412369,4.489544347911573e-06,0.00644102731100577,4.3583113463077767e-10
kp=250,2821.1880792052802,6005.5017875632175,0.9999751143822129,4.489881698936187e-06,0.0064398190935514256,4.3592940597639645e-10
kp=250,2822.188145876392,6003.700343201271,0.9999751237186354,4.49021889810319e-06,0.006438611229881753,4.360276478439853e-10
kp=250,2823.188212547503,6001.899439176932,0.9999751330502289,4.4905559455075316e-06,0.006437403719787282,4.3612586024238603e-10
kp=250,2824.1882792186148,6000.099075338853,0.999975142377786,4.490892841244075e-06,0.006436196563058767,4.3622404318043803e-10
kp=250,2825.188345889726,5998.299251516213,0.9999751517002888,4.491229585407598e-06,0.006434989759487164,4.363221966669779e-10
kp=250,2826.1884125608376,5996.499967570681,0.9999751610192352,4.49156617809279e-06,0.006433783308863658,4.3642032071083994e-10
kp=250,2827.188479231949,5994.701223292362,0.9999751703314179,4.491902619394255e-06,0.006432577210979634,4.3651841532085496e-10
kp=250,2828.1885459030605,5992.903018564648,0.9999751796390399,4.492238909406512e-06,0.006431371465626704,4.36616480505852e-10
kp=250,2829.1886125741717,5991.105353208013,0.9999751889453942,4.492575048223991e-06,0.006430166072596689,4.3671451627465703e-10
kp=250,2830.1886792452833,5989.308227075502,0.9999751982447049,4.492911035941041e-06,0.006428961031681625,4.368125226360937e-10
kp=250,2831.1887459163945,5987.511639957199,0.9999752075424285,4.493246872651918e-06,0.006427756342673757,4.3691049959898216e-10
kp=250,2832.1888125875057,5985.715591762657,0.9999752168320422,4.4935825584508e-06,0.00642655200536555,4.3700844717214116e-10
kp=250,2833.1888792586174,5983.920082277636,0.9999752261182683,4.493918093431774e-06,0.006425348019549676,4.371063653643859e-10
kp=250,2834.1889459297286,5982.125111363967,0.999975235402562,4.4942534776888445e-06,0.00642414438501902,4.3720425418452935e-10
kp=250,2835.18901260084,5980.330678855258,0.9999752446787413,4.4945887113159276e-06,0.006422941101566682,4.3730211364138163e-10
kp=250,2836.1890792719514,5978.5367845829505,0.9999752539518832,4.494923794406857e-06,0.006421738168985974,4.373999437437503e-10
kp=250,2837.189145943063,5976.743428385052,0.9999752632223434,4.495258727055379e-06,0.006420535587070417,4.374977445004401e-10
kp=250,2838.1892126141743,5974.950610132265,0.9999752724871959,4.4955935093551565e-06,0.006419333355613746,4.375955159202538e-10
kp=250,2839.189279285286,5973.158329597367,0.9999752817446,4.495928141399766e-06,0.006418131474409903,4.3769325801199026e-10
kp=250,2840.189345956397,5971.366586681629,0.9999752910025546,4.4962626232827e-06,0.006416929943253046,4.3779097078444694e-10
kp=250,2841.189412627509,5969.575381205815,0.9999753002541149,4.496596955097367e-06,0.0064157287619375425,4.3788865424641823e-10
kp=250,2842.18947929862,5967.784712997262,0.9999753095007202,4.496931136937088e-06,0.0064145279302579615,4.379863084066957e-10
kp=250,2843.1895459697316,5965.994581907316,0.9999753187449041,4.497265168895104e-06,0.006413327448009092,4.3808393327406863e-10
kp=250,2844.189612640843,5964.204987759063,0.9999753279800739,4.497599051064566e-06,0.0064121273149859315,4.3818152885732316e-10
kp=250,2845.189679311954,5962.415930399614,0.9999753372124192,4.497932783538544e-06,0.00641092753098368,4.3827909516524314e-10
kp=250,2846.1897459830657,5960.627409673969,0.9999753464433893,4.498266366410024e-06,0.006409728095797753,4.3837663220660977e-10
kp=250,2847.189812654177,5958.839425416282,0.9999753556682146,4.4985997997719064e-06,0.006408529009223775,4.384741399902016e-10
kp=250,2848.1898793252885,5957.051977467339,0.99997536488908,4.498933083717008e-06,0.006407330271057569,4.385716185247945e-10
kp=250,2849.1899459963997,5955.265065674531,0.9999753741048764,4.499266218338064e-06,0.006406131881095179,4.3866906781916193e-10
kp=250,2850.1900126675114,5953.4786898656985,0.9999753833170666,4.499599203727722e-06,0.006404933839132849,4.387664878820745e-10
kp=250,2851.1900793386226,5951.692849866545,0.9999753925223499,4.499932039978547e-06,0.006403736144967031,4.3886387872229995e-10
kp=250,2852.1901460097342,5949.907545544364,0.9999754017243965,4.500264727183022e-06,0.006402538798394384,4.3896124034860384e-10
kp=250,2853.1902126808454,5948.122776720669,0.9999754109250546,4.500597265433545e-06,0.006401341799211781,4.3905857276974885e-10
kp=250,2854.190279351957,5946.338543249833,0.9999754201199363,4.5009296548224315e-06,0.006400145147216287,4.3915587599449525e-10
kp=250,2855.1903460230683,5944.5548449491625,0.9999754293072235,4.501261895441912e-06,0.006398948842205191,4.392531500316003e-10
kp=250,2856.1904126941795,5942.7716816775865,0.9999754384920897,4.501593987384137e-06,0.006397752883975976,4.39350394889819e-10
kp=250,2857.190479365291,5940.9890532744885,0.9999754476734747,4.501925930741171e-06,0.006396557272326329,4.394476105779037e-10
kp=250,2858.1905460364023,5939.206959568385,0.9999754568514247,4.502257725604996e-06,0.006395362007054148,4.3954479710460393e-10
kp=250,2859.190612707514,5937.425400403205,0.9999754660212031,4.502589372067512e-06,0.00639416708795754,4.396419544786667e-10
kp=250,2860.190679378625,5935.644375620818,0.9999754751909813,4.502920870220535e-06,0.006392972514834806,4.397390827088364e-10
kp=250,2861.190746049737,5933.863885052244,0.9999754843523531,4.503252220155801e-06,0.0063917782874844615,4.398361818038546e-10
kp=250,2862.190812720848,5932.083928543951,0.9999754935113034,4.50358342196496e-06,0.006390584405705221,4.3993325177246054e-10
kp=250,2863.1908793919597,5930.304505931572,0.9999755026646067,4.50391447573958e-06,0.006389390869296001,4.4003029262339057e-10
kp=250,2864.190946063071,5928.525617074957,0.9999755118145821,4.50424538157115e-06,0.00638819767805593,4.4012730436537886e-10
kp=250,2865.1910127341826,5926.747261796844,0.9999755209617228,4.5045761395510745e-06,0.006387004831784327,4.4022428700715667e-10
kp=250,2866.1910794052937,5924.969439935425,0.9999755301046815,4.504906749770674e-06,0.006385812330280726,4.403212405574526e-10
kp=250,2867.1911460764054,5923.192151335579,0.9999755392402685,4.50523721232119e-06,0.006384620173344863,4.4041816502499265e-10
kp=250,2868.1912127475166,5921.415395840174,0.9999755483723436,4.505567527293781e-06,0.0063834283607766655,4.4051506041850036e-10
kp=250,2869.191279418628,5919.639173263651,0.999975557502934,4.505897694779522e-06,0.006382236892376272,4.406119267466961e-10
kp=250,2870.1913460897395,5917.86348347106,0.9999755666277789,4.506227714869408e-06,0.0063810457679440245,4.407087640182982e-10
kp=250,2871.1914127608507,5916.088326316641,0.9999755757452234,4.506557587654352e-06,0.006379854987280461,4.4080557224202245e-10
kp=250,2872.1914794319623,5914.313701617466,0.9999755848621638,4.506887313225186e-06,0.0063786645501863245,4.409023514265817e-10
kp=250,2873.1915461030735,5912.539609223667,0.9999755939747526,4.50721689167266e-06,0.006377474456462559,4.409991015806864e-10
kp=250,2874.191612774185,5910.76604896578,0.9999756030787843,4.507546323087443e-06,0.006376284705910304,4.410958227130442e-10
kp=250,2875.1916794452964,5908.993020689859,0.9999756121815842,4.5078756075601215e-06,0.006375095298330907,4.4119251483236015e-10
kp=250,2876.191746116408,5907.220524239926,0.999975621281212,4.5082047451812016e-06,0.006373906233525912,4.4128917794733683e-10
kp=250,2877.191812787519,5905.448559449175,0.9999756303753697,4.5085337360411096e-06,0.006372717511297062,4.413858120666741e-10
kp=250,2878.191879458631,5903.67712615754,0.9999756394643787,4.508862580230188e-06,0.006371529131446304,4.414824171990692e-10
kp=250,2879.191946129742,5901.906224220554,0.9999756485497007,4.509191277838702e-06,0.006370341093775778,4.415789933532169e-10
kp=250,2880.1920128008533,5900.1358534564815,0.9999756576309533,4.509519828956833e-06,0.006369153398087831,4.416755405378091e-10
kp=250,2881.192079471965,5898.366013734414,0.999975666705913,4.509848233674684e-06,0.006367966044184999,4.417720587615356e-10
kp=250,2882.192146143076,5896.596704859753,0.9999756757809544,4.510176492082275e-06,0.006366779031870025,4.418685480330829e-10
kp=250,2883.1922128141878,5894.8279267063435,0.9999756848471747,4.510504604269549e-06,0.006365592360945844,4.4196500836113546e-10
kp=250,2884.192279485299,5893.059679084348,0.9999756939102495,4.5108325703263655e-06,0.006364406031215598,4.420614397543747e-10
kp=250,2885.1923461564106,5891.291961863585,0.9999757029710279,4.511160390342504e-06,0.006363220042482617,4.4215784222147987e-10
kp=250,2886.192412827522,5889.52477487662,0.99997571202552,4.5114880644076675e-06,0.006362034394550433,4.4225421577112745e-10
kp=250,2887.1924794986335,5887.758117962817,0.999975721076865,4.511815592611474e-06,0.006360849087222772,4.4235056041199136e-10
kp=250,2888.1925461697447,5885.991990950698,0.9999757301233622,4.512142975043466e-06,0.006359664120303563,4.424468761527426e-10
kp=250,2889.1926128408563,5884.226393693244,0.9999757391644559,4.512470211793101e-06,0.0063584794935969274,4.425431630020499e-10
kp=250,2890.1926795119675,5882.461326023788,0.9999757482022414,4.51279730294976e-06,0.006357295206907183,4.426394209685792e-10
kp=250,2891.192746183079,5880.696787791306,0.9999757572369667,4.513124248602746e-06,0.006356111260038842,4.4273565006099394e-10
kp=250,2892.1928128541904,5878.932778851613,0.9999757662640272,4.51345104884128e-06,0.006354927652796618,4.4283185028795525e-10
kp=250,2893.1928795253016,5877.169299014381,0.9999757752904802,4.513777703754504e-06,0.006353744384985415,4.4292802165812113e-10
kp=250,2894.1929461964132,5875.406348140263,0.9999757843140284,4.51410421343148e-06,0.006352561456410333,4.430241641801473e-10
kp=250,2895.1930128675244,5873.643926061422,0.9999757933290148,4.514430577961191e-06,0.006351378866876666,4.431202778626867e-10
kp=250,2896.193079538636,5871.882032634534,0.9999758023414583,4.514756797432543e-06,0.00635019661618991,4.4321636271439e-10
kp=250,2897.1931462097473,5870.120667678951,0.9999758113480148,4.515082871934359e-06,0.006349014704155747,4.433124187439048e-10
kp=250,2898.193212880859,5868.359831056219,0.9999758203525125,4.515408801555387e-06,0.006347833130580057,4.434084459598766e-10
kp=250,2899.19327955197,5866.599522599403,0.9999758293524175,4.515734586384294e-06,0.006346651895268911,4.43504444370948e-10
kp=250,2900.193346223082,5864.839742139561,0.9999758383478556,4.5160602265096675e-06,0.006345470998028579,4.436004139857589e-10
kp=250,2901.193412894193,5863.080489541165,0.9999758473386079,4.516385722020018e-06,0.006344290438665518,4.43696354812947e-10
kp=250,2902.1934795653046,5861.321764631338,0.9999758563256217,4.516711073003778e-06,0.006343110216986379,4.4379226686114716e-10
kp=250,2903.193546236416,5859.563567261759,0.9999758653094966,4.517036279549299e-06,0.006341930332798014,4.4388815013899187e-10
kp=250,2904.193612907527,5857.805897246725,0.9999758742859566,4.517361341744856e-06,0.006340750785907459,4.4398400465511046e-10
kp=250,2905.1936795786387,5856.048754469426,0.999975883259446,4.517686259678645e-06,0.0063395715761219405,4.4407983041813044e-10
kp=250,2906.19374624975,5854.292138740217,0.9999758922310457,4.518011033438783e-06,0.006338392703248887,4.4417562743667614e-10
kp=250,2907.1938129208615,5852.5360499117705,0.9999759011954387,4.518335663113312e-06,0.00633721416709591,4.442713957193696e-10
kp=250,2908.1938795919727,5850.780487817108,0.9999759101575613,4.518660148790191e-06,0.006336035967470813,4.4436713527483e-10
kp=250,2909.1939462630844,5849.025452322708,0.9999759191144278,4.518984490557306e-06,0.0063348581041816005,4.444628461116744e-10
kp=250,2910.1940129341956,5847.270943239947,0.9999759280672662,4.519308688502463e-06,0.006333680577036452,4.445585282385168e-10
kp=250,2911.1940796053073,5845.516960440285,0.99997593701847,4.51963274271339e-06,0.0063325033858437525,4.4465418166396905e-10
kp=250,2912.1941462764185,5843.763503740027,0.9999759459625102,4.519956653277738e-06,0.006331326530412067,4.4474980639663997e-10
kp=250,2913.19421294753,5842.010572997884,0.9999759549026145,4.5202804202830795e-06,0.006330150010550158,4.448454024451361e-10
kp=250,2914.1942796186413,5840.258168043999,0.9999759638371183,4.5206040438169115e-06,0.006328973826066972,4.449409698180613e-10
kp=250,2915.194346289753,5838.506288742093,0.9999759727685721,4.520927523966653e-06,0.006327797976771649,4.4503650852401703e-10
kp=250,2916.194412960864,5836.754934918419,0.9999759816976717,4.521250860819644e-06,0.0063266224624735174,4.4513201857160197e-10
kp=250,2917.1944796319754,5835.0041064061625,0.9999759906217255,4.521574054463149e-06,0.006325447282982092,4.452274999694121e-10
kp=250,2918.194546303087,5833.25380306323,0.9999759995422661,4.521897104984356e-06,0.006324272438107082,4.4532295272604105e-10
kp=250,2919.194612974198,5831.504024710044,0.9999760084543908,4.5222200124703725e-06,0.006323097927658379,4.454183768500795e-10
kp=250,2920.19467964531,5829.7547712273235,0.9999760173650479,4.522542777008234e-06,0.006321923751446067,4.455137723501162e-10
kp=250,2921.194746316421,5828.00604243162,0.9999760262732309,4.522865398684897e-06,0.0063207499092804206,4.45609139234737e-10
kp=250,2922.1948129875327,5826.257838173146,0.9999760351760658,4.5231878775872404e-06,0.006319576400971895,4.4570447751252503e-10
kp=250,2923.194879658644,5824.51015829127,0.9999760440733859,4.523510213802068e-06,0.006318403226331137,4.4579978719206106e-10
kp=250,2924.1949463297556,5822.76300264125,0.9999760529677454,4.523832407416107e-06,0.006317230385168976,4.4589506828192337e-10
kp=250,2925.1950130008668,5821.016371031902,0.9999760618583021,4.524154458516006e-06,0.006316057877296442,4.4599032079068706e-10
kp=250,2926.1950796719784,5819.270263350274,0.9999760707438784,4.524476367188342e-06,0.006314885702524733,4.460855447269255e-10
kp=250,2927.1951463430896,5817.524679401327,0.9999760796260144,4.524798133519611e-06,0.0063137138606652494,4.4618074009920883e-10
kp=250,2928.195213014201,5815.779619050483,0.9999760885043867,4.525119757596234e-06,0.006312542351529566,4.4627590691610494e-10
kp=250,2929.1952796853125,5814.035082134504,0.9999760973752648,4.525441239504558e-06,0.0063113711749294525,4.4637104518617916e-10
kp=250,2930.1953463564237,5812.291068497177,0.9999761062453104,4.525762579330853e-06,0.006310200330676861,4.464661549179941e-10
kp=250,2931.1954130275353,5810.547577980363,0.9999761151101225,4.526083777161312e-06,0.006309029818583926,4.465612361201099e-10
kp=250,2932.1954796986465,5808.804610415115,0.9999761239710933,4.5264048330820525e-06,0.006307859638462972,4.466562888010839e-10
kp=250,2933.195546369758,5807.062165675158,0.9999761328277439,4.526725747179119e-06,0.006306689790126507,4.467513129694714e-10
kp=250,2934.1956130408694,5805.320243578837,0.999976141680801,4.527046519538477e-06,0.006305520273387219,4.468463086338247e-10
kp=250,2935.195679711981,5803.578843987172,0.9999761505291127,4.52736715024602e-06,0.006304351088057989,4.4694127580269385e-10
kp=250,2936.1957463830922,5801.837966714688,0.9999761593727338,4.527687639387563e-06,0.006303182233951876,4.470362144846258e-10
kp=250,2937.195813054204,5800.097611627543,0.999976168212918,4.528007987048846e-06,0.006302013710882128,4.471311246881654e-10
kp=250,2938.195879725315,5798.357778554333,0.9999761770490528,4.528328193315535e-06,0.006300845518662167,4.472260064218546e-10
kp=250,2939.1959463964267,5796.618467375338,0.9999761858801823,4.52864825827322e-06,0.006299677657105611,4.4732085969423353e-10
kp=250,2940.196013067538,5794.879677870662,0.9999761947081056,4.5289681820074185e-06,0.006298510126026253,4.4741568451383856e-10
kp=250,2941.196079738649,5793.141409943674,0.9999762035312031,4.529287964603569e-06,0.006297342925238067,4.475104808892046e-10
kp=250,2942.196146409761,5791.403663415378,0.9999762123506025,4.5296076061470395e-06,0.006296176054555221,4.4760524882886353e-10
kp=250,2943.196213080872,5789.666438122803,0.999976221167107,4.529927106723119e-06,0.006295009513792054,4.4769998834134464e-10
kp=250,2944.1962797519836,5787.929733918976,0.9999762299765464,4.530246466417026e-06,0.00629384330276309,4.477946994351748e-10
kp=250,2945.196346423095,5786.193550637166,0.9999762387821446,4.5305656853139e-06,0.00629267742128304,4.478893821188782e-10
kp=250,2946.1964130942065,5784.457888135601,0.9999762475867965,4.53088476349881e-06,0.006291511869166789,4.479840364009766e-10
kp=250,2947.1964797653177,5782.722746243816,0.9999762563853338,4.531203701056748e-06,0.006290346646229412,4.48078662289989e-10
kp=250,2948.1965464364293,5780.988124816293,0.9999762651815362,4.531522498072635e-06,0.006289181752286157,4.481732597944321e-10
kp=250,2949.1966131075405,5779.25402368779,0.9999762739711137,4.531841154631312e-06,0.006288017187152457,4.4826782892281976e-10
kp=250,2950.196679778652,5777.520442709066,0.9999762827587372,4.532159670817552e-06,0.006286852950643926,4.483623696836636e-10
kp=250,2951.1967464497634,5775.787381729068,0.9999762915394487,4.532478046716051e-06,0.0062856890425763605,4.4845688208547254e-10
kp=250,2952.1968131208746,5774.054840585899,0.999976300318817,4.532796282411431e-06,0.0062845254627657285,4.48551366136753e-10
kp=250,2953.1968797919862,5772.3228191158,0.9999763090927711,4.533114377988241e-06,0.006283362211028186,4.4864582184600867e-10
kp=250,2954.1969464630974,5770.591317153148,0.9999763178631172,4.533432333530954e-06,0.006282199287180069,4.487402492217406e-10
kp=250,2955.197013134209,5768.86033459328,0.9999763266282257,4.533750149123975e-06,0.00628103669103789,4.4883464827244795e-10
kp=250,2956.1970798053203,5767.129871231006,0.9999763353908059,4.5340678248516295e-06,0.006279874422418337,4.489290190066267e-10
kp=250,2957.197146476432,5765.39992693104,0.9999763441470098,4.534385360798171e-06,0.006278712481138287,4.4902336143277054e-10
kp=250,2958.197213147543,5763.670501529343,0.9999763529020019,4.534702757047782e-06,0.006277550867014789,4.4911767555937053e-10
kp=250,2959.197279818655,5761.941594860034,0.9999763616512802,4.535020013684568e-06,0.006276389579865065,4.4921196139491493e-10
kp=250,2960.197346489766,5760.213206791299,0.9999763703962362,4.535337130792565e-06,0.00627522861950653,4.493062189478899e-10
kp=250,2961.1974131608777,5758.485337153572,0.9999763791379411,4.535654108455732e-06,0.006274067985756766,4.494004482267788e-10
kp=250,2962.197479831989,5756.757985811405,0.999976387875579,4.5359709467579595e-06,0.006272907678433533,4.4949464924006286e-10
kp=250,2963.1975465031005,5755.03115256456,0.9999763966080032,4.536287645783061e-06,0.006271747697354771,4.4958882199621984e-10
kp=250,2964.1976131742117,5753.304837309886,0.9999764053384254,4.53660420561478e-06,0.006270588042338603,4.49682966503726e-10
kp=250,2965.197679845323,5751.5790398434765,0.9999764140619216,4.536920626336784e-06,0.006269428713203319,4.497770827710542e-10
kp=250,2966.1977465164346,5749.853760067555,0.9999764227841795,4.537236908032673e-06,0.006268269709767388,4.498711708066757e-10
kp=250,2967.1978131875458,5748.128997792537,0.9999764314996167,4.537553050785969e-06,0.006267111031849462,4.499652306190586e-10
kp=250,2968.1978798586574,5746.404752826995,0.9999764402132771,4.537869054680123e-06,0.006265952679268361,4.5005926221666796e-10
kp=250,2969.1979465297686,5744.681025076704,0.999976448923618,4.538184919798516e-06,0.0062647946518430905,4.5015326560796726e-10
kp=250,2970.1980132008803,5742.95781437362,0.9999764576287713,4.538500646224453e-06,0.006263636949392821,4.502472408014172e-10
kp=250,2971.1980798719915,5741.235120547861,0.9999764663281058,4.5388162340411725e-06,0.006262479571736906,4.503411878054758e-10
kp=250,2972.198146543103,5739.512943436738,0.9999764750238084,4.539131683331832e-06,0.00626132251869487,4.5043510662859833e-10
kp=250,2973.1982132142143,5737.791282893748,0.9999764837193091,4.539446994179525e-06,0.00626016579008642,4.505289972792376e-10
kp=250,2974.198279885326,5736.070138779641,0.9999764924067271,4.539762166667269e-06,0.00625900938573143,4.506228597658443e-10
kp=250,2975.198346556437,5734.349510935299,0.9999765010904152,4.540077200878011e-06,0.006257853305449952,4.507166940968664e-10
kp=250,2976.1984132275484,5732.629399181773,0.9999765097712698,4.540392096894624e-06,0.006256697549062208,4.50810500280749e-10
kp=250,2977.19847989866,5730.909803392405,0.9999765184482864,4.540706854799914e-06,0.006255542116388605,4.509042783259351e-10
kp=250,2978.198546569771,5729.190723393668,0.9999765271201402,4.54102147467661e-06,0.0062543870072497105,4.5099802824086483e-10
kp=250,2979.198613240883,5727.472159037258,0.9999765357867504,4.541335956607372e-06,0.00625323222146628,4.51091750033976e-10
kp=250,2980.198679911994,5725.754110182155,0.9999765444524512,4.541650300674789e-06,0.006252077758859226,4.51185443713704e-10
kp=250,2981.1987465831057,5724.03657664939,0.9999765531149479,4.541964506961378e-06,0.0062509236192496475,4.5127910928848135e-10
kp=250,2982.198813254217,5722.319558285285,0.9999765617684612,4.5422785755495825e-06,0.0062497698024588134,4.5137274676673804e-10
kp=250,2983.1988799253286,5720.603054970548,0.9999765704210959,4.54259250652178e-06,0.006248616308308159,4.514663561569021e-10
kp=250,2984.19894659644,5718.887066502748,0.9999765790695893,4.5429062999602705e-06,0.006247463136619301,4.5155993746739825e-10
kp=250,2985.1990132675514,5717.171592759011,0.9999765877150915,4.543219955947287e-06,0.006246310287214023,4.516534907066492e-10
kp=250,2986.1990799386626,5715.456633578523,0.9999765963568553,4.543533474564993e-06,0.006245157759914282,4.5174701588307507e-10
kp=250,2987.1991466097743,5713.742188816781,0.9999766049922265,4.543846855895476e-06,0.006244005554542208,4.5184051300509356e-10
kp=250,2988.1992132808855,5712.028258300365,0.9999766136229764,4.544160100020758e-06,0.006242853670920099,4.5193398208111953e-10
kp=250,2989.1992799519967,5710.314841881202,0.9999766222521461,4.544473207022787e-06,0.006241702108870428,4.5202742311956545e-10
kp=250,2990.1993466231083,5708.60193940946,0.9999766308761194,4.54478617698344e-06,0.006240550868215839,4.521208361288413e-10
kp=250,2991.1994132942195,5706.889550715405,0.9999766394957107,4.545099009984525e-06,0.006239399948779148,4.5221422111735434e-10
kp=250,2992.199479965331,5705.177675672839,0.9999766481130092,4.5454117061077795e-06,0.006238249350383331,4.523075780935097e-10
kp=250,2993.1995466364424,5703.46631409942,0.9999766567250187,4.54572426543487e-06,0.006237099072851554,4.524009070657096e-10
kp=250,2994.199613307554,5701.755465856357,0.9999766653331901,4.546036688047393e-06,0.006235949116007135,4.52494208042354e-10
kp=250,2995.1996799786652,5700.0451307940175,0.9999766739370646,4.546348974026875e-06,0.006234799479673574,4.525874810318402e-10
kp=250,2996.199746649777,5698.335308751968,0.9999766825374605,4.5466611234547725e-06,0.006233650163674531,4.526807260425632e-10
kp=250,2997.199813320888,5696.625999577047,0.9999766911348749,4.546973136412471e-06,0.006232501167833844,4.5277394308291523e-10
kp=250,2998.1998799919998,5694.917203105278,0.9999766997263045,4.547285012981287e-06,0.006231352491975517,4.5286713216128593e-10
kp=250,2999.199946663111,5693.208919207217,0.999976708316391,4.547596753242466e-06,0.00623020413592372,4.529602932860629e-10
kp=250,3000.200013334222,5691.501147706304,0.9999767168999021,4.547908357277186e-06,0.006229056099502796,4.530534264656307e-10
kp=250,3001.200080005334,5689.793888442339,0.9999767254808473,4.548219825166551e-06,0.006227908382537259,4.5314653170837145e-10
kp=250,3002.200146676445,5688.087141307884,0.9999767340565445,4.5485311569916025e-06,0.006226760984851783,4.532396090226653e-10
kp=250,3003.2002133475567,5686.380906084776,0.999976742630381,4.548842352833304e-06,0.0062256139062712166,4.53332658416889e-10
kp=250,3004.200280018668,5684.675182689336,0.9999767511974393,4.549153412772557e-06,0.006224467146620575,4.5342567989941783e-10
kp=250,3005.2003466897795,5682.969970908965,0.9999767597620749,4.549464336890188e-06,0.00622332070572504,4.5351867347862366e-10
kp=250,3006.2004133608907,5681.265270601993,0.9999767683235337,4.549775125266956e-06,0.006222174583409961,4.5361163916287597e-10
kp=250,3007.2004800320024,5679.561081634108,0.9999767768791448,4.550085777983553e-06,0.006221028779500858,4.5370457696054213e-10
kp=250,3008.2005467031136,5677.857403851098,0.9999767854323234,4.550396295120599e-06,0.006219883293823415,4.5379748687998693e-10
kp=250,3009.200613374225,5676.154237087898,0.9999767939813711,4.550706676758647e-06,0.006218738126203482,4.5389036892957247e-10
kp=250,3010.2006800453364,5674.451581195918,0.9999768025258733,4.55101692297818e-06,0.006217593276467076,4.539832231176584e-10
kp=250,3011.200746716448,5672.749436015724,0.9999768110667051,4.5513270338596115e-06,0.006216448744440384,4.540760494526018e-10
kp=250,3012.2008133875593,5671.04780139524,0.9999768196044283,4.551637009483286e-06,0.006215304529949755,4.5416884794275724e-10
kp=250,3013.2008800586705,5669.346677198898,0.9999768281360821,4.551946849929483e-06,0.006214160632821702,4.542616185964771e-10
kp=250,3014.200946729782,5667.646063262076,0.9999768366664192,4.552256555278408e-06,0.006213017052882914,4.5435436142211096e-10
kp=250,3015.2010134008933,5665.945959427533,0.9999768451918519,4.552566125610203e-06,0.006211873789960232,4.5444707642800595e-10
kp=250,3016.201080072005,5664.246365527183,0.9999768537116889,4.5528755610049355e-06,0.006210730843880671,4.545397636225064e-10
kp=250,3017.201146743116,5662.547281436794,0.9999768622297517,4.55318486154261e-06,0.006209588214471411,4.5463242301395466e-10
kp=250,3018.201213414228,5660.848707003078,0.9999768707415057,4.553494027303162e-06,0.006208445901559793,4.5472505461069043e-10
kp=250,3019.201280085339,5659.1506420436735,0.9999768792517665,4.5538030583664555e-06,0.0062073039049733245,4.5481765842105056e-10
kp=250,3020.2013467564507,5657.453086438333,0.999976887756983,4.55411195481229e-06,0.006206162224539675,4.5491023445336994e-10
kp=250,3021.201413427562,5655.756040028639,0.9999768962597396,4.554420716720395e-06,0.006205020860086683,4.5500278271598075e-10
kp=250,3022.2014800986735,5654.059502636177,0.9999769047574719,4.554729344170431e-06,0.006203879811442345,4.550953032172124e-10
kp=250,3023.2015467697847,5652.363474144726,0.999976913250527,4.555037837241994e-06,0.0062027390784348295,4.5518779596539226e-10
kp=250,3024.201613440896,5650.667954363334,0.9999769217421796,4.5553461960146085e-06,0.006201598660892459,4.552802609688446e-10
